Year [note 3],Sex,ICD-10 code,Individual cause of death description,<1,01-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+,All ages
2017,Males,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,1,0,1,2,3,1,1,1,0,0,0,10
2017,Males,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Males,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2017,Males,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,1,2,2,9,15,21,11,15,10,6,1,0,0,93
2017,Males,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,1,4,1,0,3,0,0,1,0,0,0,0,10
2017,Males,K70,Alcoholic liver disease,0,0,0,0,0,2,20,58,118,231,394,469,506,441,387,221,142,44,14,4,3051
2017,Males,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,3,5,6,12,11,6,4,6,2,1,1,1,0,58
2017,Males,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,1,0,1,5,3,0,3,0,0,0,1,0,14
2017,Males,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Males,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Males,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,1,3,12,17,27,34,47,34,26,17,17,7,4,2,0,0,248
2017,Males,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2017,Males,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Females,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Females,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,0,6,12,11,24,22,23,21,20,19,7,3,4,5,177
2017,Females,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Females,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Females,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Females,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,0,1,4,1,3,4,4,1,1,0,0,0,0,19
2017,Females,K29.2,Alcoholic gastritis,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2,0,0,6
2017,Females,K70,Alcoholic liver disease,0,0,0,0,0,2,11,44,89,155,226,249,255,235,178,121,49,23,6,0,1643
2017,Females,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,0,3,5,3,6,1,1,1,1,1,0,0,22
2017,Females,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2017,Females,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Females,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Females,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,1,3,5,10,13,19,24,16,9,10,5,2,2,0,0,119
2017,Females,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
2017,Females,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2016,Persons,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Persons,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,1,4,12,24,31,59,63,65,64,60,37,19,17,7,3,466
2016,Persons,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,1,0,2,1,3,1,0,0,0,0,0,8
2016,Persons,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Persons,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Persons,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,0,3,13,11,11,16,14,15,10,2,3,1,0,99
2016,Persons,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,1,1,1,2,3,2,0,0,0,0,0,10
2016,Persons,K70,Alcoholic liver disease,0,0,0,0,0,3,29,111,188,351,604,723,702,645,563,311,173,78,24,1,4506
2016,Persons,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,3,7,7,12,10,10,11,1,3,6,4,1,1,0,76
2016,Persons,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,0,2,0,3,1,5,0,0,0,0,1,0,12
2016,Persons,Q86.0,Fetal alcohol syndrome (dysmorphic),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,Persons,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Persons,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,7,10,30,24,55,46,58,33,28,20,8,2,1,0,0,322
2016,Persons,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,4
2016,Persons,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3
2016,Males,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Males,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,1,1,11,16,22,34,38,38,45,46,29,16,10,6,1,314
2016,Males,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,0,0,0,0,6
2016,Males,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Males,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Males,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,0,2,12,10,8,12,12,14,8,1,3,1,0,83
2016,Males,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,0,0,0,0,0,7
2016,Males,K70,Alcoholic liver disease,0,0,0,0,0,2,17,67,121,211,387,472,455,428,404,223,118,60,13,1,2979
2016,Males,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,2,7,5,10,9,6,9,0,1,4,3,0,1,0,57
2016,Males,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,5
2016,Males,Q86.0,Fetal alcohol syndrome (dysmorphic),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,Males,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Males,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,6,8,27,16,46,27,40,23,16,16,3,2,1,0,0,231
2016,Males,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2016,Males,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3
2016,Females,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Females,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,3,1,8,9,25,25,27,19,14,8,3,7,1,2,152
2016,Females,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
2016,Females,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Females,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Females,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,0,1,1,1,3,4,2,1,2,1,0,0,0,16
2016,Females,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3
2016,Females,K70,Alcoholic liver disease,0,0,0,0,0,1,12,44,67,140,217,251,247,217,159,88,55,18,11,0,1527
2016,Females,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,1,0,2,2,1,4,2,1,2,2,1,1,0,0,19
2016,Females,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,0,1,0,7
2016,Females,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Females,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Females,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,1,2,3,8,9,19,18,10,12,4,5,0,0,0,0,91
2016,Females,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3
2016,Females,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Persons,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Persons,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,4,10,16,30,52,60,61,41,45,39,24,14,6,3,405
2015,Persons,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,2,1,0,0,9
2015,Persons,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Persons,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,Persons,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,1,4,5,7,13,11,13,13,4,0,4,1,0,76
2015,Persons,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,1,0,0,0,8
2015,Persons,K70,Alcoholic liver disease,0,0,0,0,0,4,19,89,222,376,584,682,702,638,564,291,146,67,23,4,4411
2015,Persons,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,1,2,2,8,11,10,11,5,8,5,4,1,0,0,68
2015,Persons,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,1,0,0,7
2015,Persons,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Persons,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Persons,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,2,13,23,24,45,57,40,43,34,19,8,5,0,0,0,313
2015,Persons,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,4
2015,Persons,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,4
2015,Males,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Males,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,3,5,10,23,38,47,42,26,33,24,18,12,5,2,288
2015,Males,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,6
2015,Males,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Males,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,Males,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,0,4,5,5,10,10,9,11,3,0,4,1,0,62
2015,Males,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0,0,0,6
2015,Males,K70,Alcoholic liver disease,0,0,0,0,0,1,11,55,134,222,363,456,458,418,398,208,94,39,19,2,2878
2015,Males,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,1,2,2,6,7,9,7,3,6,4,3,1,0,0,51
2015,Males,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,1,0,0,7
2015,Males,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Males,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Males,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,2,9,17,19,31,35,27,24,21,13,3,4,0,0,0,205
2015,Males,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
2015,Males,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3
2015,Females,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Females,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,1,5,6,7,14,13,19,15,12,15,6,2,1,1,117
2015,Females,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3
2015,Females,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Females,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Females,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,1,0,0,2,3,1,4,2,1,0,0,0,0,14
2015,Females,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2015,Females,K70,Alcoholic liver disease,0,0,0,0,0,3,8,34,88,154,221,226,244,220,166,83,52,28,4,2,1533
2015,Females,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,0,0,2,4,1,4,2,2,1,1,0,0,0,17
2015,Females,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Females,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Females,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Females,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,0,0,4,6,5,14,22,13,19,13,6,5,1,0,0,0,108
2015,Females,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2015,Females,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014,Persons,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Persons,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,1,4,10,32,34,66,70,61,51,67,44,17,18,10,4,489
2014,Persons,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,1,1,0,0,1,2,5,2,0,1,0,0,13
2014,Persons,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Persons,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Persons,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,1,7,13,10,13,11,10,7,7,2,2,1,0,84
2014,Persons,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,5
2014,Persons,K70,Alcoholic liver disease,0,0,0,0,0,5,24,105,204,373,595,696,659,647,526,269,145,58,21,6,4333
2014,Persons,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,3,10,13,17,11,10,9,6,1,0,0,0,0,80
2014,Persons,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,0,0,4,0,2,2,2,1,0,0,0,0,11
2014,Persons,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Persons,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Persons,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,2,2,15,21,28,43,81,57,58,32,17,8,4,1,0,0,369
2014,Persons,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
2014,Persons,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Males,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Males,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,0,3,18,24,45,50,39,42,49,33,12,14,7,3,339
2014,Males,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,1,1,0,0,1,2,4,2,0,1,0,0,12
2014,Males,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Males,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Males,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,0,6,10,7,12,10,8,6,5,2,1,1,0,68
2014,Males,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,5
2014,Males,K70,Alcoholic liver disease,0,0,0,0,0,2,17,51,134,228,376,456,424,449,376,176,95,43,15,3,2845
2014,Males,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,2,8,9,11,10,9,7,5,1,0,0,0,0,62
2014,Males,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,1,0,0,0,0,9
2014,Males,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Males,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Males,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,1,1,10,16,20,33,55,32,40,22,9,1,2,0,0,0,242
2014,Males,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2014,Males,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Females,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Females,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,1,4,7,14,10,21,20,22,9,18,11,5,4,3,1,150
2014,Females,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2014,Females,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Females,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Females,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,1,1,3,3,1,1,2,1,2,0,1,0,0,16
2014,Females,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Females,K70,Alcoholic liver disease,0,0,0,0,0,3,7,54,70,145,219,240,235,198,150,93,50,15,6,3,1488
2014,Females,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,0,0,1,2,4,6,1,1,2,1,0,0,0,0,0,18
2014,Females,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
2014,Females,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Females,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Females,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,1,1,5,5,8,10,26,25,18,10,8,7,2,1,0,0,127
2014,Females,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014,Females,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Persons,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Persons,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,5,12,19,46,55,71,57,50,47,35,27,21,3,2,450
2013,Persons,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,0,1,0,8
2013,Persons,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Persons,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Persons,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,1,5,11,13,15,15,20,10,12,2,2,1,0,107
2013,Persons,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
2013,Persons,K70,Alcoholic liver disease,0,0,0,0,0,2,30,80,207,407,576,657,687,663,487,195,123,53,19,4,4190
2013,Persons,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,1,1,3,8,1,4,6,9,0,1,3,2,0,0,1,40
2013,Persons,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,1,2,5,0,1,1,0,0,0,1,0,0,11
2013,Persons,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Persons,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Persons,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,2,5,9,30,52,59,57,49,44,22,22,6,2,0,0,1,360
2013,Persons,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,2,1,1,1,2,0,0,0,0,1,0,8
2013,Persons,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,2,1,0,2,0,0,1,1,0,0,0,0,0,7
2013,Males,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Males,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,4,7,11,32,46,49,41,34,32,26,19,17,2,1,321
2013,Males,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,5
2013,Males,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Males,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Males,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,1,5,10,11,13,14,14,9,9,2,2,1,0,91
2013,Males,K29.2,Alcoholic gastritis,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
2013,Males,K70,Alcoholic liver disease,0,0,0,0,0,1,20,48,128,271,377,428,455,442,351,135,80,34,13,3,2786
2013,Males,K85.2,Alcohol-induced acute pancreatitis,0,0,0,0,0,1,1,3,4,1,3,4,7,0,0,2,1,0,0,1,28
2013,Males,K86.0,Alcohol-induced chronic pancreatitis,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,6
2013,Males,Q86.0,Fetal alcohol syndrome (dysmorphic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Males,R78.0,Excess alcohol blood levels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Males,X45,Accidental poisoning by and exposure to alcohol,0,0,0,0,1,4,7,24,44,43,34,28,29,9,7,3,1,0,0,1,235
2013,Males,X65,Intentional self-poisoning by and exposure to alcohol,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,1,0,6
2013,Males,Y15,"Poisoning by and exposure to alcohol, undetermined intent",0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,4
2013,Females,E24.4,Alcohol-induced pseudo-Cushing's syndrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Females,F10,Mental and behavioural disorders due to the use of alcohol,0,0,0,0,0,0,1,5,8,14,9,22,16,16,15,9,8,4,1,1,129
2013,Females,G31.2,Degeneration of nervous system due to alcohol,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3
2013,Females,G62.1,Alcoholic polyneuropathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Females,G72.1,Alcoholic myopathy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Females,I42.6,Alcoholic cardiomyopathy,0,0,0,0,0,0,0,0,0,1,2,2,1,6,1,3,0,0,0,0,16
